ArtistID,AlbumID
2175,18896
2175,19692
2175,24437
2175,24865
2175,45843
2175,56750
2175,64241
2175,88617
2175,1760
2175,64143
2175,70333
2273,1201
2273,1261
2273,25431
2273,69331
2273,77041
2273,91675
2273,1262
40541,1201
40541,1261
40541,25431
40541,69331
40541,77041
40541,91675
87021,1201
87021,1261
87021,25431
87021,69331
87021,77041
87021,91675
87021,55187
87021,55188
87021,73506
87021,55189
87021,55502
87021,55503
87021,55505
87021,67402
87021,78644
87021,82663
87021,85927
87021,91504
106943,1201
106943,1261
106943,25431
106943,69331
106943,77041
106943,91675
116796,1201
116796,1261
116796,25431
116796,69331
116796,77041
116796,91675
28895,1201
28895,1261
28895,25431
28895,69331
28895,77041
28895,91675
28895,18046
2176,1202
2176,1334
2176,5193
2177,1203
2177,4446
48311,1206
48311,30342
48312,1206
48312,30342
48313,1206
48313,30342
48314,1206
48314,30342
2179,1207
2180,1208
2180,3215
2180,3501
2180,55732
2180,70625
2181,1209
2182,1210
2182,27418
2182,59928
2183,1211
2183,10690
2183,25907
2184,1213
2184,51968
2185,1214
2185,60882
2185,76376
2186,1215
2187,1215
2188,1215
2189,1216
2189,1219
2189,9577
2189,14741
2189,62613
2189,63464
2189,79643
2190,1217
16160,1219
16160,9577
16160,14741
16160,62613
16160,63464
16160,79643
16160,10532
16160,10533
16160,13475
16160,42104
16160,45761
16160,46801
16160,91696
16160,46800
21542,1219
21542,9577
21542,14741
21542,62613
21542,63464
21542,79643
21542,12968
21542,40102
70081,1219
70081,9577
70081,14741
70081,62613
70081,63464
70081,79643
70081,44945
70081,59111
70081,59117
70081,59517
70081,62611
70081,62615
70081,62616
90184,1219
90184,9577
90184,14741
90184,62613
90184,63464
90184,79643
90184,10765
90184,22323
90184,23672
90184,57449
90184,88474
90184,76412
90184,76560
90184,85767
90184,88651
65665,1219
65665,9577
65665,14741
65665,62613
65665,63464
65665,79643
65665,15099
65665,79573
65665,79574
65665,80005
65665,41805
65665,69580
65665,81584
65665,79586
65665,79589
65665,80012
24034,1220
24034,14645
24034,15721
24034,40304
24034,9412
24034,76705
24034,14957
24034,34641
24034,76763
24034,76771
24034,16107
24034,44939
24034,81630
24034,26886
24034,30703
24034,66418
24034,66910
24034,34375
24034,37637
24034,37822
24034,49462
24034,77720
24034,72338
24034,76071
24034,76656
24034,76714
24034,76722
24034,76725
24034,76759
24034,77723
24034,79663
24034,80033
8141,1220
8141,14645
8141,15721
8141,40304
8141,4673
8141,5021
8141,6483
8141,41045
8141,63034
8141,6484
8141,6485
8141,6486
8141,6487
8141,21352
8141,27610
8141,71035
8141,35118
8141,82211
63161,1220
63161,14645
63161,15721
63161,40304
63161,42170
2191,1221
2191,20456
2192,1222
2193,1223
2193,64352
2194,1224
2194,41631
2194,47249
2194,4936
2194,9177
8215,1224
8215,41631
8215,47249
8215,4700
8215,38887
8215,43456
8215,54866
8215,63791
8215,81858
8215,84602
8215,88958
8215,89467
8215,90095
8215,90186
8215,90741
73729,1224
73729,41631
73729,47249
73729,16816
73729,19086
73729,45574
73729,55290
73729,56154
73729,84717
73729,55209
73729,70496
2195,1225
2196,1226
2196,1402
2197,1227
2198,1228
2198,13414
2198,26164
2199,1229
2199,1230
2199,64273
2199,72647
100722,1230
100722,64273
100723,1230
100723,64273
100724,1230
100724,64273
100725,1230
100725,64273
100726,1230
100726,64273
100727,1230
100727,64273
100728,1230
100728,64273
100729,1230
100729,64273
100730,1230
100730,64273
100731,1230
100731,64273
2200,1231
2200,33547
2201,1232
2201,46791
2202,1232
2203,1233
2203,17736
2203,43030
2204,1233
2205,1237
2206,1237
2206,2617
2206,2900
2206,9985
2206,32349
2206,33708
2206,35794
2206,45723
2206,51795
2206,60610
2206,65476
2206,31638
2206,32350
2206,37645
2207,1237
2208,1237
2208,7005
2208,14432
2208,14434
2208,29169
2208,50516
2208,53492
2209,1237
2210,1237
2211,1237
2212,1237
2212,6586
2213,1237
2213,57359
2214,1237
2215,1238
2215,5943
2215,6044
2215,49843
2216,1239
2216,46144
2216,21645
2216,22469
2216,26621
71875,1239
71875,46144
2217,1240
2218,1241
2219,1242
2220,1243
2220,39622
2221,1244
2221,5571
2222,1245
2223,1245
2224,1245
2225,1245
2226,1245
2227,1245
2228,1245
2229,1245
2230,1245
2231,1245
2232,1245
2233,1246
2233,11600
2233,11601
2233,12809
2234,1247
2234,9247
2235,1248
2235,43194
2236,1248
2237,1248
2237,43194
2238,1249
2238,86456
128713,1249
128713,86456
2239,1250
2239,1254
2239,24129
2239,28479
2239,47635
2239,52469
2239,86358
2240,1250
2242,1250
2243,1250
2244,1250
2245,1250
2245,1254
2246,1250
2247,1250
2248,1250
2249,1250
2250,1250
2251,1250
2252,1251
2252,1381
2253,1252
2254,1252
2255,1253
2255,10035
2255,67028
2255,44746
2255,74947
2255,59367
2255,67709
2255,67956
2255,70702
2255,77113
2255,78283
2255,79196
2255,81671
2255,83795
2256,1254
2257,1254
2258,1254
2259,1254
2260,1254
2261,1254
2262,1254
2263,1256
2263,31897
2263,75535
2263,14168
50721,1256
50721,31897
50721,75535
50722,1256
50722,31897
50722,75535
33550,1256
33550,31897
33550,75535
33550,8798
33550,35056
33550,86214
33550,21001
50723,1256
50723,31897
50723,75535
50724,1256
50724,31897
50724,75535
50725,1256
50725,31897
50725,75535
50726,1256
50726,31897
50726,75535
102066,1256
102066,31897
102066,75535
102066,65323
2264,1257
2264,17829
2264,10222
2264,19012
2264,47577
2264,15035
2264,18441
2264,42514
2264,32439
2264,32442
2264,34489
2264,34494
2264,39685
2264,59033
2264,61461
2264,71913
2264,72336
28574,1257
28574,17829
28574,17827
28574,17828
28574,17830
2265,1258
2265,1259
2265,9064
2265,30620
2265,62370
2265,67815
2265,1431
2265,9553
2265,15238
2265,18651
15306,1259
15306,9064
15306,30620
15306,62370
15306,67815
16092,1259
16092,9064
16092,30620
16092,62370
16092,67815
16092,9517
97825,1259
97825,9064
97825,30620
97825,62370
97825,67815
97825,60148
97825,62220
78262,1259
78262,9064
78262,30620
78262,62370
78262,67815
78262,2554
78262,21294
78262,29302
78262,41416
78262,46033
78262,75000
78262,15664
78262,26657
78262,35223
78262,45109
78262,50699
78262,53209
78262,65908
78262,83365
78262,91508
78262,49885
78262,57660
78262,66209
78262,70539
78262,70560
78262,84068
78262,74956
78262,74970
78262,74977
78262,74991
78262,77274
78262,91274
78262,91275
78262,91277
78262,91280
2266,1260
2267,1260
2268,1260
2269,1260
2270,1260
2271,1260
2272,1260
2272,13048
2272,20667
2272,44813
2272,44921
2272,46083
2272,46321
2272,59078
2272,59993
2272,62932
2272,63031
2272,63480
2272,63482
2272,63485
2272,63555
2272,63822
2272,63823
2272,63824
2272,63825
2272,63827
2274,1264
2274,39204
2274,51492
2274,68059
2274,71524
2274,71710
2274,78789
2274,89715
2274,90455
2275,1265
2276,1266
2276,12625
2276,39341
2277,1267
2277,3716
2277,3972
2277,5518
2277,13912
2277,23432
2277,31711
2277,37820
2277,48430
2277,52180
2277,52248
2277,61516
2277,61716
2277,68617
2277,74447
2277,77257
2277,86972
2277,7975
2277,9190
2277,13911
2277,13913
2277,23349
2277,75755
2278,1268
2279,1269
2279,50428
2279,84932
2280,1270
2281,1271
2281,9936
2281,90082
2281,36690
10857,1271
10857,9936
10857,90082
10857,6378
10857,24335
10857,25242
10857,49341
133695,1271
133695,9936
133695,90082
133695,90077
133695,90078
133695,90081
133695,90083
2282,1272
2283,1272
2284,1272
2285,1272
2286,1272
2287,1273
2287,12343
2287,12386
2287,31960
2288,1274
2288,27738
2288,9389
2288,21213
2288,30904
2288,39183
2288,48841
2288,71491
44058,1274
44058,27738
44058,48427
2289,1275
2289,1276
2289,2231
2289,49933
2289,42120
2290,1277
2290,1278
2290,4012
2290,4856
2290,5290
2290,7297
2290,11149
2290,32801
2290,54869
2291,1279
2292,1280
2293,1281
2293,25826
2294,1282
2294,58201
2295,1284
2296,1284
2297,1284
2298,1284
2299,1284
2300,1285
36145,1286
36145,22667
36145,30858
49100,1286
49100,22667
49100,30858
49100,48639
49100,78997
2301,1287
2302,1287
2303,1287
2304,1287
2305,1287
2306,1287
2307,1287
2308,1287
2309,1287
2310,1287
2311,1287
2312,1287
2313,1287
2314,1287
2315,1288
2315,29660
2315,75587
2315,86845
2315,1300
2315,1304
2315,36854
29133,1288
29133,29660
29133,75587
29133,86845
29133,18155
29133,34501
29133,37526
29133,39318
29133,34948
29133,43998
29133,65480
29133,73303
114931,1288
114931,29660
114931,75587
114931,86845
114932,1288
114932,29660
114932,75587
114932,86845
114933,1288
114933,29660
114933,75587
114933,86845
114934,1288
114934,29660
114934,75587
114934,86845
114935,1288
114935,29660
114935,75587
114935,86845
87087,1288
87087,29660
87087,75587
87087,86845
87087,55234
2316,1289
2316,46827
2316,1292
2316,1763
2316,2167
2316,83202
2316,92614
2316,8686
2316,42120
2316,57923
2316,84198
2316,84201
2316,84544
2317,1289
2317,46827
72920,1289
72920,46827
72920,46830
72920,46833
72921,1289
72921,46827
72922,1289
72922,46827
72923,1289
72923,46827
2318,1290
2318,48923
2318,53465
2319,1291
2319,61559
2319,43692
2320,1291
2320,61559
2320,1763
2321,1291
2321,61559
2321,1763
2322,1291
2322,61559
2323,1291
2323,61559
2324,1291
2324,61559
33666,1291
33666,61559
33666,21093
33666,87620
17365,1291
17365,61559
17365,2167
17365,83202
17365,92614
17365,10371
17365,13490
17365,46380
17365,20216
17365,21093
17365,25251
17365,27123
17365,29958
17365,36751
17365,43692
17365,49311
17365,50482
17365,58617
17365,65103
17365,87620
43496,1291
43496,61559
43496,13490
43496,46380
43496,27358
96764,1291
96764,61559
96765,1291
96765,61559
96766,1291
96766,61559
43488,1291
43488,61559
43488,27358
96767,1291
96767,61559
57646,1291
57646,61559
57646,36751
96768,1291
96768,61559
96768,61998
2326,1292
2326,5940
2326,26843
2326,28565
2326,39554
2326,48176
2326,50982
2326,50984
2326,55589
2326,77058
2326,90353
2327,1292
2327,20218
2327,31738
2327,38530
2327,34060
2327,40918
2327,70419
2327,90353
2327,90741
2329,1292
2329,1760
2329,7425
2329,13398
2329,18603
2329,26613
2329,82249
2329,21460
2329,34054
2329,42067
2329,49406
2329,60491
2329,82561
2330,1292
2330,58209
2330,89285
2330,89715
2330,90353
2331,1292
2331,12477
2331,13262
2331,50317
2331,52114
2331,52530
2331,60046
2331,90567
2331,90569
2331,90582
2331,90590
2332,1292
2332,57550
2332,81943
2333,1292
2334,1292
2334,88788
2334,89467
2335,1293
2336,1293
2337,1293
2338,1294
2339,1295
2339,1744
2339,4352
2339,10028
2339,10124
2339,10926
2339,13638
2339,18896
2339,19692
2339,24437
2339,24865
2339,45843
2339,56750
2339,64241
2339,88617
2339,1940
2339,62395
2339,71709
2339,75668
2339,48941
2339,49529
2339,49548
2339,58488
2339,60922
2339,64143
2339,64402
2339,64863
2339,64981
2339,66550
2339,67970
2339,68095
2339,68633
2339,78917
2339,78922
2339,86121
2339,89854
2339,91596
2340,1296
2341,1296
2342,1296
2343,1296
2344,1296
2345,1296
2346,1296
2347,1296
2348,1296
2349,1296
2350,1296
2351,1297
2351,1336
2351,10834
2351,11962
2351,21156
2352,1298
2352,33887
2352,79768
53855,1298
53855,33887
53855,79768
120425,1298
120425,33887
120425,79768
120425,14051
120425,20508
120425,26910
120425,35167
120425,51228
120425,59245
120425,64769
120425,72696
120425,86696
120425,87251
120425,87250
120425,87252
120425,87254
120425,87255
120425,87256
120425,87257
120425,87258
120425,87259
120425,87260
120425,87261
120425,87262
120425,87263
2353,1299
2354,1301
2354,1367
2354,6257
2354,80440
2354,24668
2354,37935
2354,55975
2355,1302
2355,1303
2355,1305
2355,1306
2355,41411
2355,41412
2355,61674
2356,1307
2357,1308
2358,1308
2359,1308
2360,1308
2361,1308
2362,1308
2363,1308
2364,1308
2365,1308
2366,1308
2367,1308
2368,1308
2369,1308
2370,1308
2370,2868
2371,1308
2372,1308
2373,1308
2374,1308
2375,1308
2376,1308
2377,1308
2378,1308
2379,1308
2380,1308
2381,1308
2382,1308
2383,1308
2383,2868
2384,1308
2385,1308
2386,1308
2387,1308
2388,1308
2389,1308
2390,1309
4129,1310
4129,2448
4129,58390
2391,1311
2392,1313
2393,1313
2394,1313
2395,1314
2397,1316
2397,4112
2397,59402
2398,1316
2399,1316
2400,1316
2401,1316
2401,22633
2401,24280
2401,26881
2401,31135
2401,35286
2402,1316
2402,6065
2402,33662
2402,39555
2402,32289
2402,33663
2402,49311
2402,51068
2402,51640
2402,51918
2402,64850
2402,64951
2402,65964
2402,79872
2403,1316
2403,3208
2403,63256
2403,63257
2403,82417
2404,1316
2405,1316
2406,1318
2407,1319
2407,5082
2407,5765
2407,6428
2407,9824
2407,15477
2407,16967
2407,17185
2407,18852
2407,20868
2407,21311
2407,40471
2407,41195
2407,48459
2407,50409
2407,51763
2407,79984
2407,92451
2407,2338
2407,7627
2407,11960
2407,12647
2407,14524
2407,15233
2407,17108
2407,35693
2407,38518
2407,54856
2407,64140
2407,71593
2407,77334
2407,91631
2407,91681
2407,2425
2407,8291
2407,40686
2407,57802
2407,82762
2407,90292
2407,27077
2407,57011
2407,57933
2407,72757
2407,82021
2407,89576
2598,1319
2598,5082
2598,5765
2598,6428
2598,9824
2598,15477
2598,16967
2598,17185
2598,18852
2598,20868
2598,21311
2598,40471
2598,41195
2598,48459
2598,50409
2598,51763
2598,79984
2598,92451
2598,1452
2598,2190
2598,3335
2598,4615
2598,5389
2598,75623
2598,76038
2598,5763
2598,46157
2598,5768
2598,5769
2598,8598
2598,11929
2598,15889
2598,17404
2598,34000
2598,34760
2598,47091
2598,69707
2598,79711
2598,89362
2598,14479
2598,18669
2598,18709
2598,19186
2598,32127
2598,48349
2598,49361
2598,57267
2598,61272
2598,75533
2598,88335
2598,25028
2598,26544
2598,65103
2598,87614
12971,1319
12971,5082
12971,5765
12971,6428
12971,9824
12971,15477
12971,16967
12971,17185
12971,18852
12971,20868
12971,21311
12971,40471
12971,41195
12971,48459
12971,50409
12971,51763
12971,79984
12971,92451
12971,7588
12971,75485
12971,16185
12971,18543
12971,29873
12971,48502
12971,63022
12971,87554
12971,87555
12971,89999
12971,91601
12971,16634
12971,33115
12971,41456
12971,52218
12971,52608
12971,67814
12971,71084
12971,87636
25194,1319
25194,5082
25194,5765
25194,6428
25194,9824
25194,15477
25194,16967
25194,17185
25194,18852
25194,20868
25194,21311
25194,40471
25194,41195
25194,48459
25194,50409
25194,51763
25194,79984
25194,92451
25194,20706
25194,37944
25194,39323
25194,48974
25194,52022
25194,57986
25194,58390
25194,91733
2758,1319
2758,5082
2758,5765
2758,6428
2758,9824
2758,15477
2758,16967
2758,17185
2758,18852
2758,20868
2758,21311
2758,40471
2758,41195
2758,48459
2758,50409
2758,51763
2758,79984
2758,92451
2758,1548
2758,2172
2758,58159
2758,79263
2758,80197
2758,92523
2758,3118
2758,7826
2758,10220
2758,82652
2758,3156
2758,7903
2758,19274
2758,42073
2758,85056
2758,27849
2758,49311
2758,54963
2758,58160
2758,58499
2758,65973
16093,1319
16093,5082
16093,5765
16093,6428
16093,9824
16093,15477
16093,16967
16093,17185
16093,18852
16093,20868
16093,21311
16093,40471
16093,41195
16093,48459
16093,50409
16093,51763
16093,79984
16093,92451
16093,2338
16093,7627
16093,11960
16093,12647
16093,14524
16093,15233
16093,17108
16093,35693
16093,38518
16093,54856
16093,64140
16093,71593
16093,77334
16093,91631
16093,91681
16093,9518
16093,10249
16093,10582
16093,16039
16093,16243
16093,16357
16093,16507
16093,46229
16093,50572
16093,65458
16093,16555
16093,16625
16093,16640
16093,58916
16093,16736
16093,16810
16093,16913
16093,16968
16093,16970
16093,16978
16093,17116
16093,17133
16093,17148
16093,41153
16093,47804
16093,57986
16093,82055
16093,90138
16093,90140
33224,1319
33224,5082
33224,5765
33224,6428
33224,9824
33224,15477
33224,16967
33224,17185
33224,18852
33224,20868
33224,21311
33224,40471
33224,41195
33224,48459
33224,50409
33224,51763
33224,79984
33224,92451
33224,39105
33224,41874
33224,41883
33224,41892
33224,58147
33224,64924
33224,66505
33224,67864
33224,82640
33224,82913
33225,1319
33225,5082
33225,5765
33225,6428
33225,9824
33225,15477
33225,16967
33225,17185
33225,18852
33225,20868
33225,21311
33225,40471
33225,41195
33225,48459
33225,50409
33225,51763
33225,79984
33225,92451
33225,39105
33225,64924
18860,1319
18860,5082
18860,5765
18860,6428
18860,9824
18860,15477
18860,16967
18860,17185
18860,18852
18860,20868
18860,21311
18860,40471
18860,41195
18860,48459
18860,50409
18860,51763
18860,79984
18860,92451
18860,11284
18860,13294
18860,20381
18860,36518
18860,40747
18860,46048
18860,62092
18860,80086
18860,15050
18860,20966
18860,21163
18860,21164
18860,49502
18860,50832
18860,55019
18861,1319
18861,5082
18861,5765
18861,6428
18861,9824
18861,15477
18861,16967
18861,17185
18861,18852
18861,20868
18861,21311
18861,40471
18861,41195
18861,48459
18861,50409
18861,51763
18861,79984
18861,92451
18861,11284
18861,15050
18861,20966
18861,21164
18861,49502
18861,50832
18861,55019
18861,58632
18861,72757
9762,1319
9762,5082
9762,5765
9762,6428
9762,9824
9762,15477
9762,16967
9762,17185
9762,18852
9762,20868
9762,21311
9762,40471
9762,41195
9762,48459
9762,50409
9762,51763
9762,79984
9762,92451
9762,5684
9762,9875
9762,65103
9762,77757
25567,1319
25567,5082
25567,5765
25567,6428
25567,9824
25567,15477
25567,16967
25567,17185
25567,18852
25567,20868
25567,21311
25567,40471
25567,41195
25567,48459
25567,50409
25567,51763
25567,79984
25567,92451
25567,15700
25567,56021
18584,1319
18584,5082
18584,5765
18584,6428
18584,9824
18584,15477
18584,16967
18584,17185
18584,18852
18584,20868
18584,21311
18584,40471
18584,41195
18584,48459
18584,50409
18584,51763
18584,79984
18584,92451
18584,11142
18584,68539
18584,15700
18584,18257
18584,18490
18584,21509
18584,21561
18584,29636
18584,32714
18584,51683
18584,54106
18584,54107
18584,56021
18584,85238
10506,1319
10506,5082
10506,5765
10506,6428
10506,9824
10506,15477
10506,16967
10506,17185
10506,18852
10506,20868
10506,21311
10506,40471
10506,41195
10506,48459
10506,50409
10506,51763
10506,79984
10506,92451
10506,2167
10506,83202
10506,92614
10506,6138
10506,18257
10506,18490
10506,19711
10506,51683
10505,1319
10505,5082
10505,5765
10505,6428
10505,9824
10505,15477
10505,16967
10505,17185
10505,18852
10505,20868
10505,21311
10505,40471
10505,41195
10505,48459
10505,50409
10505,51763
10505,79984
10505,92451
10505,6138
75981,1319
75981,5082
75981,5765
75981,6428
75981,9824
75981,15477
75981,16967
75981,17185
75981,18852
75981,20868
75981,21311
75981,40471
75981,41195
75981,48459
75981,50409
75981,51763
75981,79984
75981,92451
10508,1319
10508,5082
10508,5765
10508,6428
10508,9824
10508,15477
10508,16967
10508,17185
10508,18852
10508,20868
10508,21311
10508,40471
10508,41195
10508,48459
10508,50409
10508,51763
10508,79984
10508,92451
10508,6138
10507,1319
10507,5082
10507,5765
10507,6428
10507,9824
10507,15477
10507,16967
10507,17185
10507,18852
10507,20868
10507,21311
10507,40471
10507,41195
10507,48459
10507,50409
10507,51763
10507,79984
10507,92451
10507,6138
31164,1319
31164,5082
31164,5765
31164,6428
31164,9824
31164,15477
31164,16967
31164,17185
31164,18852
31164,20868
31164,21311
31164,40471
31164,41195
31164,48459
31164,50409
31164,51763
31164,79984
31164,92451
31164,19536
31164,63741
31164,85795
81341,1319
81341,5082
81341,5765
81341,6428
81341,9824
81341,15477
81341,16967
81341,17185
81341,18852
81341,20868
81341,21311
81341,40471
81341,41195
81341,48459
81341,50409
81341,51763
81341,79984
81341,92451
81341,85795
56962,1319
56962,5082
56962,5765
56962,6428
56962,9824
56962,15477
56962,16967
56962,17185
56962,18852
56962,20868
56962,21311
56962,40471
56962,41195
56962,48459
56962,50409
56962,51763
56962,79984
56962,92451
56962,36290
56962,36390
56962,67711
56962,77421
20808,1319
20808,5082
20808,5765
20808,6428
20808,9824
20808,15477
20808,16967
20808,17185
20808,18852
20808,20868
20808,21311
20808,40471
20808,41195
20808,48459
20808,50409
20808,51763
20808,79984
20808,92451
20808,12498
20808,12499
20808,16185
20808,18543
20808,29873
20808,48502
20808,63022
20808,87554
20808,87555
20808,89999
20808,91601
20808,25366
20808,91580
20808,92117
20808,92232
2408,1320
2408,12292
2408,1323
2408,1327
2408,1332
2408,1337
2408,1340
2408,15589
2408,16078
2408,41217
2408,44572
2408,52674
2408,76871
2408,84930
20463,1320
20463,12292
20463,12290
2409,1321
2409,3944
2409,39590
2409,41935
2409,59363
2410,1322
2411,1322
2412,1322
2413,1322
2414,1324
2414,6500
2415,1325
2415,1326
2416,1330
2417,1331
2417,8263
2417,53543
2417,86940
2417,4645
2417,9519
2417,48584
2417,65674
13954,1331
13954,8263
13954,53543
13954,86940
84233,1331
84233,8263
84233,53543
84233,86940
63129,1331
63129,8263
63129,53543
63129,86940
63129,40279
63129,54379
63129,69091
63129,69094
63129,71667
109887,1331
109887,8263
109887,53543
109887,86940
109887,71667
109887,85034
129406,1331
129406,8263
129406,53543
129406,86940
2418,1333
2419,1333
2420,1333
2421,1333
2422,1333
2423,1333
2424,1333
2425,1333
2426,1333
2427,1333
2428,1333
2429,1338
2429,3163
2429,65125
2430,1339
2430,1352
2430,88579
2430,1933
2430,28785
2430,42851
2430,56804
2430,67123
2430,73288
2430,73597
2430,77919
2430,92380
2430,3074
2430,60732
2430,3435
2430,36249
2430,84523
2430,11332
2430,84624
2430,11443
2430,28856
2430,38548
2430,40232
2430,49374
2430,50539
2430,53737
2430,59915
2430,67178
2430,68775
2430,73365
2430,28874
2430,29248
2430,32783
2430,32799
2430,32802
2430,32913
2430,36716
2430,37971
2430,60716
2431,1341
2431,1413
2431,2580
2431,2989
2431,36719
2431,17084
2432,1342
2433,1343
2433,64757
2433,84508
2434,1344
2434,68117
2435,1345
2435,8569
2435,16945
2435,28005
2435,30174
2435,34606
2435,37030
2435,55378
2435,40318
2436,1346
2436,17736
2436,47324
2437,1348
2437,1826
2437,23634
2437,47983
2437,80944
2437,81485
2438,1349
2438,75669
131656,1352
131656,88579
2439,1353
2440,1353
2441,1353
2442,1353
2443,1354
2443,1355
2443,10385
2443,74501
2443,1415
2443,2220
2443,4224
2443,4803
2443,5094
2443,7967
2443,8792
2443,9897
2443,12512
2443,14228
2443,14521
2443,17370
2443,17590
2443,18344
2443,18539
2443,19945
2443,21187
2443,23425
2443,24971
2443,25226
2443,25437
2443,26471
2443,28098
2443,28605
2443,30017
2443,30524
2443,30915
2443,31943
2443,32126
2443,32351
2443,32709
2443,33461
2443,33626
2443,37073
2443,40735
2443,41718
2443,46604
2443,48087
2443,50872
2443,51430
2443,53550
2443,55332
2443,60337
2443,61333
2443,62313
2443,66196
2443,67858
2443,71136
2443,77908
2443,81353
2443,87870
2443,92455
2443,3701
2443,31349
2443,61312
2443,86948
2443,23355
2443,24109
2443,31448
2443,51745
17396,1355
17396,10385
17396,74501
17397,1355
17397,10385
17397,74501
17398,1355
17398,10385
17398,74501
17399,1355
17399,10385
17399,74501
17400,1355
17400,10385
17400,74501
17401,1355
17401,10385
17401,74501
17402,1355
17402,10385
17402,74501
17403,1355
17403,10385
17403,74501
17404,1355
17404,10385
17404,74501
17405,1355
17405,10385
17405,74501
17406,1355
17406,10385
17406,74501
17407,1355
17407,10385
17407,74501
17408,1355
17408,10385
17408,74501
113489,1355
113489,10385
113489,74501
113489,88788
113489,91569
2444,1356
2444,1358
2444,74838
2444,1361
2444,1363
2444,1364
2444,1369
2444,1373
2444,1405
2444,3208
2444,53022
2444,77934
2445,1357
2445,5980
2445,5981
113948,1358
113948,74838
2446,1359
2447,1360
2448,1362
2449,1363
2450,1363
2451,1363
2451,18515
2451,87710
2452,1363
2452,1369
2453,1365
18931,1366
18931,50778
18931,11334
18931,23946
18931,50879
18931,60893
18931,67807
18931,75503
18931,81501
2454,1368
2455,1369
2456,1369
2457,1370
2458,1372
2458,52389
38728,1372
38728,52389
38728,24343
2459,1374
2460,1375
2461,1376
2461,1377
2461,19156
2461,44084
2461,62000
2462,1378
2462,5052
2463,1379
2463,10530
2463,25180
17629,1379
17629,10530
17629,25180
40135,1379
40135,10530
40135,25180
2464,1380
2464,50930
2464,51202
2465,1381
2466,1382
2467,1384
2467,1385
2467,1386
2467,1388
2468,1387
2468,15519
2468,18991
2468,91058
2469,1390
2470,1391
2470,10549
2470,26581
2470,58228
2470,80175
2470,89261
2471,1391
2471,84601
2471,84741
2472,1391
2473,1391
2474,1391
2475,1391
2476,1391
2476,77680
2477,1391
2477,37906
2477,62365
2478,1391
2479,1391
2480,1391
2481,1391
2482,1391
2483,1391
2484,1391
2485,1391
2485,50231
2486,1391
2486,87849
2487,1391
2487,84959
2488,1391
2489,1391
2489,30638
2489,46939
2489,59402
2489,70204
2490,1391
2490,34779
2490,36435
2490,54770
2490,73218
2491,1391
2492,1391
2493,1391
2494,1391
2495,1392
2495,8725
2496,1393
2496,1442
2497,1394
2497,25064
2498,1395
2498,66005
2498,82640
2498,82913
2499,1396
2500,1397
2501,1398
2501,20583
2501,25504
2502,1399
2503,1400
2503,1402
2504,1402
2504,3527
2504,4886
2504,4887
2504,92149
2504,4892
2505,1402
2505,2871
2505,69225
2505,3527
2505,18393
2505,25771
2506,1402
2507,1402
2507,3527
2507,12513
2508,1402
2509,1402
2509,3527
2510,1402
2510,10556
2510,21201
2511,1402
2511,3527
2511,6128
2511,6216
2511,27364
2512,1402
2513,1402
2514,1402
2514,1636
2514,9736
2514,21427
2515,1402
2515,3527
2515,3982
2515,13316
2515,25415
2516,1402
2517,1402
2518,1402
2519,1402
2520,1402
2520,9058
2521,1402
2522,1402
2523,1402
2523,32997
2524,1404
2525,1406
2525,1407
2525,3582
2525,32836
2526,1408
2526,1409
2526,1410
2526,1414
2526,11597
2526,18647
2526,1416
2526,1417
2526,2722
2526,10672
2526,24679
2526,34353
2526,38582
2526,43906
2526,48964
2526,66575
2526,76504
2526,81279
2526,3509
2526,11281
2526,15812
2526,29837
2526,35761
2526,48044
2526,49437
2526,53085
2526,81848
2526,25264
2526,71431
2527,1411
2528,1412
2529,1413
2529,2580
2529,2989
2529,36719
4292,1413
4292,2580
4292,2989
4292,36719
4293,1413
4293,2580
4293,2989
4293,36719
4294,1413
4294,2580
4294,2989
4294,36719
4295,1413
4295,2580
4295,2989
4295,36719
4296,1413
4296,2580
4296,2989
4296,36719
5166,1413
5166,2580
5166,2989
5166,36719
5166,6663
5167,1413
5167,2580
5167,2989
5167,36719
5167,6663
19379,1414
19379,11597
19379,18647
19379,9045
19379,23203
19379,30825
19379,48549
19379,53410
19379,56165
19379,71965
19379,80257
19379,30767
19379,30789
19379,66537
19379,66743
29808,1414
29808,11597
29808,18647
2530,1418
2530,2488
2531,1419
2532,1420
2533,1421
2533,56692
2533,58070
83584,1421
83584,56692
83584,58070
83584,53105
91132,1421
91132,56692
91132,58070
2534,1422
2534,34656
2534,51810
2535,1423
2536,1424
2537,1425
2537,54350
2537,56176
2537,10596
85795,1425
85795,54350
85795,56176
4272,1425
4272,54350
4272,56176
4272,2568
4272,91720
85796,1425
85796,54350
85796,56176
85797,1425
85797,54350
85797,56176
85798,1425
85798,54350
85798,56176
85799,1425
85799,54350
85799,56176
2538,1426
2538,1443
2538,3779
2538,4779
2538,4974
2538,24292
2538,40615
2538,61602
2538,64840
2538,86705
2538,8790
2538,18211
2538,49213
2538,50710
2538,61101
2538,61539
2538,62538
2539,1427
2539,39813
2540,1427
2540,39813
2541,1428
2542,1428
2543,1428
2544,1428
2545,1429
2545,2980
2546,1430
2546,86613
2547,1430
2547,2039
2547,4034
2547,4566
2547,4688
2547,4980
2547,7071
2547,14535
2547,18134
2547,26421
2547,32570
2548,1430
2549,1430
2550,1430
