PlayListID,TrackID
1385,682789
1385,113439
1385,721039
1385,785214
1385,45658
1385,665801
1386,475157
1386,827043
1386,579229
1386,634068
1386,557464
1387,436409
1387,167608
1387,110405
1387,963664
1387,469698
1387,566091
1387,319082
1387,411513
1387,431503
1387,886650
1388,251165
1388,187473
1388,961328
1388,345318
1388,930059
1388,443737
1388,475711
1388,4642
1388,51937
1388,901644
1389,332540
1389,889274
1389,273468
1389,327831
1389,808759
1389,645162
1389,477454
1389,610985
1390,99868
1390,735217
1390,608779
1390,76032
1390,349576
1390,697257
1390,225690
1391,915197
1391,872966
1391,156350
1391,911273
1391,34458
1391,780659
1391,138848
1391,263451
1392,393754
1392,788365
1392,544971
1392,62827
1392,116666
1392,740323
1392,315151
1392,35471
1393,868991
1393,276968
1393,141389
1393,595753
1393,565703
1393,207476
1393,350303
1394,731771
1394,856734
1394,613741
1394,9051
1394,339651
1395,691639
1395,242754
1395,102267
1395,473099
1395,449142
1395,21005
1395,833734
1395,267969
1395,272769
1395,86373
1396,8541
1396,759748
1396,472371
1396,951709
1396,989976
1396,184866
1396,676282
1396,68154
1397,342898
1397,82107
1397,2900
1398,80419
1398,117066
1398,1238
1398,101368
1398,507604
1398,516053
1398,141949
1398,702473
1398,837705
1399,848818
1399,479111
1399,748645
1399,562359
1399,317124
1399,731131
1399,222564
1400,565923
1400,533394
1400,817665
1400,956875
1401,908267
1401,594688
1401,972933
1401,856678
1401,886913
1401,155917
1402,312916
1402,398138
1402,751169
1403,349593
1403,55826
1403,930854
1403,775059
1403,322307
1403,677033
1403,46770
1403,644626
1404,286316
1404,88307
1404,649130
1404,968075
1405,559844
1405,743543
1405,557692
1405,649792
1405,36622
1405,366372
1405,552033
1405,349407
1405,676020
1406,830790
1407,913142
1407,595747
1407,177863
1407,733877
1408,982603
1408,985324
1408,443750
1408,431785
1408,269901
1408,724033
1408,77791
1408,430196
1408,355861
1409,47973
1409,928974
1409,175204
1409,809027
1409,807682
1410,637781
1410,25949
1410,268816
1410,165142
1410,929734
1410,992721
1410,634712
1410,692182
1411,560504
1411,909089
1411,144805
1411,49974
1411,51337
1411,850230
1411,632157
1412,62791
1412,82865
1412,607725
1412,969203
1412,969146
1412,966296
1412,495628
1412,123009
1412,881668
1413,576429
1413,125632
1413,319649
1414,518263
1414,592106
1415,62812
1415,614238
1415,69889
1415,60101
1416,35098
1416,251178
1416,494516
1416,306794
1416,125744
1416,272302
1417,840536
1417,937322
1417,327719
1418,615067
1418,523219
1418,554231
1418,32690
1418,553978
1418,284512
1419,936230
1419,297001
1419,964427
1419,456893
1419,450301
1419,705708
1419,565708
1420,358219
1420,468825
1420,171482
1420,964323
1420,107539
1420,682686
1420,983726
1420,85336
1421,999520
1421,127684
1421,347739
1421,564282
1421,420491
1421,830186
1421,53158
1421,868626
1421,259651
1422,824476
1422,871631
1422,542880
1423,768703
1423,727668
1423,349582
1423,105579
1423,242882
1423,956171
1423,833715
1423,400702
1423,910263
1423,565711
1424,960243
1424,70201
1424,780859
1424,527732
1425,332727
1425,683398
1426,251705
1426,301545
1426,27153
1426,265936
1427,408255
1427,803292
1427,282807
1427,317900
1427,487560
1427,24679
1428,201369
1428,836795
1428,373160
1428,186877
1428,781481
1429,614699
1429,511891
1429,957764
1429,247811
1429,144904
1429,499026
1429,790610
1429,143168
1429,268606
1429,450645
1430,161578
1430,276980
1430,67165
1430,783658
1430,455434
1430,325801
1430,645342
1430,397615
1430,301272
1430,623561
1431,166333
1431,175469
1431,482191
1431,800752
1431,54677
1431,533348
1431,265510
1431,850042
1432,2758
1432,956456
1432,207665
1432,482768
1432,24713
1432,882328
1432,418903
1432,548825
1432,175209
1432,428209
1433,909914
1433,440055
1433,917317
1434,291354
1434,825837
1435,926416
1435,952756
1435,469837
1435,930452
1435,318623
1436,49586
1436,258224
1437,165131
1437,482701
1437,125691
1437,117342
1437,902156
1437,748452
1437,728160
1437,311598
1438,36553
1438,315679
1438,101972
1438,837536
1438,498532
1438,120031
1438,560055
1438,877883
1438,555276
1438,941150
1439,192221
1439,416052
1439,379942
1439,248030
1439,61929
1439,133838
1439,945858
1439,615313
1439,118207
1440,68843
1440,9036
1440,78010
1441,244912
1441,378576
1441,897098
1441,333390
1441,467292
1441,52373
1441,977653
1441,161576
1442,332751
1442,425693
1442,836785
1443,126125
1444,457064
1444,25381
1444,796087
1444,690501
1444,923734
1444,250066
1444,467694
1444,570776
1445,389044
1445,265283
1445,923538
1445,31708
1445,9955
1445,334579
1445,698766
1445,264081
1445,331523
1446,559334
1446,273898
1446,628896
1446,718092
1446,122797
1446,950332
1446,43932
1446,901331
1446,836795
1447,431511
1447,372369
1447,217547
1448,286430
1448,490928
1449,20216
1449,719100
1449,769972
1449,500878
1449,479713
1449,423523
1449,515365
1449,663472
1449,515113
1450,594908
1450,547817
1450,447241
1450,737144
1450,632437
1450,807773
1450,581405
1450,174381
1451,422179
1451,394465
1451,254327
1451,777776
1451,84770
1452,717976
1452,524356
1452,793779
1453,227237
1453,88640
1453,787957
1454,935907
1454,695734
1454,539365
1454,428833
1454,385053
1454,599337
1454,479249
1454,478047
1454,257454
1454,974536
1455,583513
1455,533126
1456,830091
1456,532462
1456,621546
1456,643906
1456,605934
1456,404698
1456,30970
1456,469751
1456,445061
1457,863985
1457,958258
1457,301379
1457,940805
1458,802152
1458,61795
1458,319202
1458,924423
1458,100074
1458,611693
1459,927672
1459,242388
1459,441995
1459,958552
1459,945038
1459,93732
1460,374725
1460,848796
1460,898575
1460,643661
1460,139430
1460,131868
1461,428824
1461,315685
1461,371021
1461,495647
1461,33998
1461,463052
1461,315513
1461,398499
1462,620928
1462,434026
1462,775988
1462,696672
1462,466509
1463,655903
1463,219779
1463,633254
1463,969890
1463,241662
1464,443745
1464,89467
1464,267758
1464,876224
1464,14866
1464,683636
1464,956713
1464,359613
1464,122879
1464,496195
1465,929264
1465,467574
1466,815631
1466,242129
1466,987194
1466,123313
1466,563014
1466,443370
1466,395842
1467,406572
1467,776506
1467,454462
1468,532466
1468,897333
1468,760855
1468,348369
1468,272505
1469,251177
1469,599765
1469,218027
1469,762243
1469,500585
1469,332537
1469,916121
1470,211993
1470,448709
1470,843508
1470,624285
1471,409132
1472,672483
1472,816567
1472,500728
1472,936668
1472,228059
1472,330940
1472,801913
1472,488235
1472,988433
1472,419527
1473,332538
1473,318904
1473,9046
1473,372868
1473,465585
1474,816214
1474,653370
1474,440422
1474,252136
1474,867560
1474,655946
1475,191896
1475,684634
1475,688610
1475,831407
1475,79178
1475,921221
1475,352795
1475,983550
1476,647350
1476,745992
1476,721475
1476,920785
1476,844802
1476,649125
1476,536046
1476,308799
1476,263271
1477,627138
1478,642057
1479,382180
1479,815905
1479,470414
1479,200061
1479,796797
1479,668284
1479,35955
1480,309674
1480,320179
1480,609866
1480,125326
1480,794532
1480,179970
1480,430147
1480,818532
1480,913052
1480,438976
1481,388035
1481,525285
1481,800139
1481,603429
1481,686992
1481,108470
1481,828678
1481,480100
1481,129854
1481,433878
1482,421935
1482,166327
1482,296796
1482,203067
1483,532606
1483,431575
1484,597765
1484,861686
1484,331000
1484,760168
1484,626268
1484,716167
1484,173269
1484,359674
1485,192017
1486,48088
1486,629069
1486,541409
1486,766588
1486,518268
1486,793021
1486,526529
1486,877918
1486,362816
1487,101597
1487,917851
1487,128962
1487,165140
1487,51335
1487,470743
1487,432277
1488,310783
1488,90148
1488,13110
1488,517883
1488,802453
1488,473096
1488,421455
1488,792891
1488,412769
1488,439573
1489,756050
1489,984923
1489,101878
1489,68686
1489,932347
1489,807871
1489,496544
1490,627136
1490,122133
1490,165431
1490,162078
1490,430137
1490,428833
1490,908689
1490,399042
1490,439328
1491,319032
1491,206962
1492,27769
1492,502000
1492,251365
1492,160365
1492,958656
1492,793002
1493,220183
1493,928155
1493,627143
1493,574956
1493,558257
1493,49649
1493,88076
1493,407112
1493,795242
1494,94587
1494,707967
1495,142460
1495,254330
1495,121305
1495,883279
1495,516167
1495,362892
1495,614189
1496,914306
1496,949459
1496,762232
1496,943734
1496,416978
1497,388
1497,35968
1498,343264
1498,34166
1498,224700
1498,136863
1499,993719
1499,18045
1499,910628
1499,7094
1500,317765
1500,62501
1500,867737
1500,6483
1500,281771
1500,58334
1500,686492
1501,250004
1501,480870
1501,556389
1501,341421
1502,964536
1502,311495
1502,907592
1502,534861
1502,96721
1503,271294
1503,355113
1503,811105
1503,118263
1503,289281
1503,953201
1503,911264
1504,140156
1504,467691
1504,275586
1504,136813
1504,240674
1504,142160
1504,508724
1505,885900
1505,392276
1505,251027
1505,560612
1505,70052
1505,829215
1506,505484
1506,907920
1506,936432
1506,150295
1506,60853
1506,145766
1506,743398
1506,58567
1506,838989
1506,298631
1507,687349
1508,408453
1508,888329
1509,273841
1509,426559
1509,395918
1509,880216
1509,342953
1509,26694
1509,362427
1509,931324
1510,552589
1511,700382
1511,10247
1511,283522
1512,186746
1512,226677
1512,538688
1512,684090
1512,83877
1512,822780
1512,427943
1512,455433
1512,524314
1513,523140
1513,342736
1513,436859
1513,238955
1513,59866
1513,823079
1513,802628
1513,574768
1513,544624
1514,630450
1514,334963
1514,930986
1514,504182
1514,75759
1514,753897
1514,694623
1514,904594
1514,236482
1515,644318
1515,657310
1515,166343
1515,414043
1515,424223
1515,880417
1515,169563
1515,644033
1516,868934
1516,22658
1516,246697
1516,604442
1516,287438
1517,872772
1517,516962
1518,96175
1518,536362
1518,393070
1518,310586
1518,206380
1518,499787
1519,136856
1519,756652
1519,518734
1519,82792
1519,235841
1519,375666
1519,608226
1519,940070
1519,242115
1519,636130
1520,992234
1520,115966
1520,116932
1520,892001
1520,384661
1520,722081
1520,906770
1521,398982
1522,4587
1522,293482
1522,950587
1522,943647
1523,479748
1523,960647
1523,504837
1523,467224
1523,698382
1523,656140
1523,178289
1523,393360
1523,620593
1524,708264
1524,689169
1524,368182
1524,144280
1524,228126
1525,723797
1525,136074
1525,539569
1525,588175
1525,672572
1525,977692
1525,149999
1525,442127
1525,755309
1525,178491
1526,669343
1526,968839
1526,22410
1526,18336
1526,635451
1526,329761
1526,722928
1526,31504
1526,643912
1526,979404
1527,959306
1527,836496
1527,210961
1527,263128
1528,521088
1528,253712
1528,143347
1528,960617
1528,966028
1529,479620
1529,587250
1529,162673
1529,418169
1529,138972
1529,237789
1529,744053
1529,732148
1530,837438
1530,869913
1530,411178
1530,763306
1530,371308
1530,231384
1530,430530
1531,737156
1531,810506
1531,94474
1531,552146
1531,97109
1531,372024
1531,955534
1532,874810
1532,301654
1532,387159
1533,296097
1533,161542
1533,658815
1533,38428
1533,908004
1533,335545
1534,1748
1534,904344
1535,657913
1535,208861
1536,338488
1536,946491
1536,126488
1537,155232
1537,779191
1537,298618
1537,107537
1537,333928
1537,85531
1537,763307
1537,425290
1538,528579
1538,846390
1538,854895
1538,480719
1538,467081
1538,688394
1538,498408
1538,528577
1539,273844
1539,717181
1540,709505
1540,315648
1541,101146
1541,795173
1541,32703
1541,792793
1541,253707
1541,188259
1541,781117
1541,723370
1542,829667
1543,985682
1543,897865
1543,833987
1543,544438
1543,735875
1543,30831
1543,299104
1543,752217
1543,75035
1544,552598
1544,136789
1544,328046
1544,816700
1544,865694
1544,34708
1545,987999
1545,102316
1545,62728
1545,700516
1545,441322
1545,58757
1546,286711
1546,219537
1546,748259
1547,880861
1547,763304
1547,600855
1547,152472
1547,160500
1547,691791
1547,166624
1548,211057
1548,329922
1548,929123
1548,770882
1548,680591
1548,649410
1549,859462
1549,330705
1549,869886
1550,953645
1551,215664
1551,923628
1551,775989
1551,510302
1552,88929
1552,278915
1552,188288
1552,979671
1552,833973
1552,849793
1552,674832
1552,331236
1552,24012
1553,386465
1553,374387
1553,208527
1553,250005
1553,645478
1553,764064
1554,660609
1554,825486
1554,332531
1555,668018
1556,48423
1556,921425
1557,340111
1557,486803
1557,80059
1557,108587
1557,590888
1557,521304
1558,842334
1558,607401
1558,162667
1558,950756
1559,663982
1559,625119
1559,809949
1559,775392
1559,641213
1559,268493
1559,897341
1559,58553
1559,871013
1559,212146
1560,659482
1561,182860
1561,764613
1561,801721
1561,347330
1561,910173
1561,241710
1561,694821
1562,593260
1562,135090
1562,139851
1563,16929
1563,239222
1563,481784
1563,587570
1563,435756
1563,20154
1563,425286
1564,327385
1564,412008
1564,444728
1564,73861
1565,526031
1565,24010
1565,593341
1565,217915
1565,194835
1566,403554
1566,701820
1566,430777
1566,701416
1566,219179
1566,794946
1566,635226
1566,171876
1566,944622
1566,254331
1567,404455
1567,330006
1567,459695
1568,504038
1568,733275
1568,207480
1569,638121
1569,225716
1570,286106
1570,712506
1571,558615
1571,777531
1571,494799
1571,590474
1571,682076
1571,503178
1571,151397
1571,920410
1571,157971
1572,242147
1573,971267
1573,193222
1573,455016
1573,897859
1574,861131
1574,152295
1574,797979
1575,973954
1575,565703
1575,547155
1575,70726
1575,639952
1575,772137
1576,977792
1577,988999
1577,683678
1577,327318
1577,740556
1577,653384
1577,859245
1577,175217
1577,940061
1577,868720
1577,731407
1578,769694
1578,422618
1579,600901
1579,906357
1579,571693
1579,66942
1579,790514
1579,283661
1579,777396
1579,641413
1580,238880
1581,433912
1581,718574
1581,660363
1581,964009
1581,428162
1581,260348
1582,735786
1583,911269
1583,638127
1583,968800
1583,673422
1583,165144
1583,625190
1583,942698
1583,485925
1583,834320
1583,41163
1584,82927
1584,144506
1585,965979
1586,95608
1586,59315
1586,812905
1586,898696
1586,535460
1586,755231
1586,88487
1587,496544
1587,18570
1587,86635
1587,1215
1587,406124
1588,368717
1588,287622
1588,504018
1589,793698
1589,63470
1589,425293
1590,439946
1590,11374
1590,99462
1590,831310
1590,852015
1590,960653
1590,976862
1591,215896
1591,320589
1591,300024
1591,313586
1591,949604
1591,612402
1591,389488
1591,222632
1592,339908
1592,215706
1592,494518
1592,422866
1592,183013
1592,185956
1592,301133
1593,999272
1593,348377
1593,392188
1593,298181
1594,546142
1594,911279
1595,937270
1595,489137
1595,786689
1595,375125
1595,885391
1596,389676
1596,173160
1596,387108
1597,815912
1597,555762
1597,557372
1597,752073
1598,20900
1598,702046
1598,165132
1599,131666
1599,199592
1599,527035
1599,593337
1599,404088
1599,78648
1599,473101
1600,996320
1600,394936
1600,244572
1600,299540
1600,428205
1601,679909
1601,409186
1601,444510
1601,751833
1602,336369
1602,625371
1602,262119
1602,435528
1602,3940
1603,466735
1603,248772
1603,698270
1603,335769
1603,850817
1603,68271
1603,422576
1603,616597
1603,879856
1604,66240
1604,512935
1604,585423
1604,900960
1604,898201
1604,457022
1605,788551
1605,586919
1605,249445
1605,991955
1606,496535
1606,997497
1606,529530
1606,642751
1606,878483
1606,364969
1607,389310
1607,58150
1607,498452
1607,173564
1607,87174
1608,550497
1608,177233
1608,798568
1608,226903
1609,881250
1609,34700
1609,452601
1609,305920
1609,424586
1609,357921
1609,10370
1609,499026
1609,935656
1610,57850
1610,657870
1610,46944
1610,320578
1610,519812
1610,710231
1610,630979
1610,55001
1610,481289
1611,103587
1611,230008
1611,152637
1611,198782
1611,483318
1611,886620
1611,662788
1612,484797
1612,951178
1612,154565
1612,358739
1612,642884
1612,616476
1612,202933
1612,485728
1612,334757
1612,256432
1613,244202
1613,992772
1613,280472
1613,601395
1613,512899
1614,447668
1614,89025
1614,646990
1614,539632
1614,135910
1614,126448
1614,23609
1615,215814
1615,816399
1615,427651
1615,930540
1615,945581
1616,997548
1617,277962
1617,420243
1617,653714
1617,44840
1618,270841
1618,426182
1618,827406
1619,263092
1619,918519
1619,817951
1619,551271
1619,574257
1619,965468
1620,358728
1620,692482
1620,239360
1620,280334
1620,217912
1620,94459
1620,544469
1620,593350
1621,177836
1621,823273
1622,162671
1622,485713
1622,128373
1622,203827
1622,771406
1622,774852
1622,358891
1623,711998
1623,424704
1623,166320
1623,534315
1623,580053
1623,219658
1623,783819
1623,905744
1623,509280
1623,997858
1624,369895
1624,983492
1624,318670
1624,218070
1624,861164
1624,913392
1624,372072
1625,116182
1625,221455
1626,49694
1626,958685
1626,120953
1626,548273
1626,899676
1626,990515
1626,165506
1626,65071
1627,98028
1627,598047
1627,470485
1627,366378
1627,6046
1627,508711
1627,379946
1627,47224
1627,172253
1627,189075
1628,664229
1628,16338
1629,288992
1629,76051
1629,447868
1630,869167
1631,165131
1631,166329
1631,905577
1631,209994
1631,907984
1631,566159
1631,470476
1631,592107
1631,301811
1631,819682
1632,721460
1632,312363
1632,201396
1632,255933
1632,231986
1632,50449
1632,842950
1633,979082
1633,318789
1633,850092
1633,86634
1633,687351
1633,231857
1633,911392
1633,665886
1633,86635
1633,170000
1634,168483
1634,887022
1634,262091
1634,299110
1634,677827
1634,662850
1634,218926
1635,925819
1635,161681
1636,161969
1636,790477
1636,650817
1636,182634
1636,998439
1636,714114
1636,81089
1636,280996
1636,803325
1636,100947
1637,120889
1637,911273
1637,467219
1638,103086
1638,132920
1638,968003
1638,286468
1639,761251
1639,358202
1639,375379
1640,276973
1640,636540
1640,282817
1640,175209
1640,295969
1640,372375
1640,257750
1640,166321
1640,950347
1641,780114
1641,174082
1641,368718
1641,536985
1642,141144
1642,478151
1642,380103
1642,768832
1642,781492
1642,701865
1642,178289
1642,59725
1642,877399
1642,692936
1643,754201
1643,797741
1643,55821
1643,728390
1643,455024
1643,904011
1643,263946
1643,405456
1644,7018
1644,345812
1644,780722
1644,273947
1644,221410
1644,752423
1644,422028
1644,294621
1644,901634
1645,312385
1645,234623
1645,533507
1645,582662
1645,46278
1645,831011
1646,904601
1646,724180
1647,291145
1647,187865
1647,13975
1647,271391
1647,598506
1647,671395
1647,376695
1647,295837
1647,124910
1648,994807
1648,454787
1648,838096
1648,313596
1648,800238
1649,206819
1649,610684
1649,149369
1649,853217
1649,189547
1649,230027
1649,225585
1650,696379
1650,42530
1650,153453
1650,502529
1650,249995
1650,108394
1650,979911
1650,318472
1650,654097
1651,701955
1652,463062
1652,700793
1652,188211
1652,433761
1652,177938
1652,717568
1652,67995
1652,313745
1652,369117
1652,372373
1653,43325
1653,987436
1653,9581
1653,298622
1653,128983
1653,815602
1654,666224
1654,224923
1654,398717
1654,312403
1654,855025
1654,235499
1654,536990
1655,422279
1655,81089
1656,519656
1656,288395
1656,546042
1656,872639
1656,928573
1656,507785
1657,594320
1657,27132
1657,784244
1658,94342
1658,245877
1658,20146
1658,77798
1659,3692
1659,307300
1659,833174
1659,375501
1659,545890
1659,347531
1660,684599
1661,393817
1662,892986
1662,657750
1662,237110
1662,838734
1662,590776
1663,532346
1663,891702
1663,875990
1663,701561
1663,106968
1663,358326
1663,441883
1663,184475
1663,689931
1663,146247
1664,743284
1664,344726
1664,24672
1664,868700
1664,924205
1664,725467
1664,520499
1665,421770
1665,544861
1665,947272
1665,384556
1666,625410
1666,428789
1666,316629
1667,457638
1667,517634
1667,493786
1667,883836
1667,785
1667,907941
1667,150556
1667,121984
1668,608228
1669,107549
1669,84894
1670,921279
1670,835797
1670,368717
1670,535345
1670,235721
1670,788595
1670,997189
1670,30441
1670,517616
1670,947564
1671,674630
1671,553172
1671,630985
1671,518268
1671,998422
1671,141177
1671,22650
1671,745145
1671,694034
1672,348453
1672,126569
1672,695516
1672,312390
1672,918456
1672,947054
1673,953133
1673,390341
1673,336191
1673,317758
1673,606291
1673,482372
1673,77418
1673,432586
1673,285158
1674,238468
1675,962089
1675,357200
1675,721484
1675,125578
1675,390237
1676,689937
1676,602610
1676,478458
1676,20127
1676,885523
1676,361382
1676,843401
1676,76018
1676,719570
1676,742618
1677,255691
1677,137563
1677,258228
1678,803285
1678,839106
1678,664294
1678,106405
1678,249989
1678,846134
1679,513109
1679,224151
1679,222141
1679,405381
1680,45947
1680,821202
1680,467509
1680,85466
1680,405025
1680,791443
1680,533284
1681,312612
1681,548281
1681,38305
1681,174366
1681,632784
1681,263393
1682,295121
1682,817084
1682,267867
1682,136759
1682,556218
1682,513938
1682,441327
1682,483465
1682,727258
1683,270242
1683,585768
1683,154210
1683,437274
1683,328304
1683,894323
1683,811928
1683,618590
1683,274715
1683,398223
1684,446033
1685,827825
1685,820762
1685,904606
1685,994616
1685,37900
1686,698561
1686,112501
1686,670321
1686,561666
1686,690810
1686,330732
1686,444959
1687,882000
1687,916013
1687,175543
1687,300834
1687,482739
1687,2267
1688,743282
1688,36845
1688,599395
1688,339300
1688,212082
1689,125201
1689,913375
1689,803287
1689,941670
1689,718997
1689,888944
1689,244233
1690,499288
1690,169602
1690,273530
1690,742010
1690,250839
1690,997082
1690,447995
1690,361382
1690,234574
1690,902297
1691,375122
1691,769081
1691,8533
1691,737707
1691,188860
1691,299345
1691,983112
1692,690213
1693,566952
1693,589798
1693,740834
1693,445554
1693,631401
1693,392605
1693,322442
1693,937162
1693,718752
1694,814049
1694,647786
1694,110868
1694,672822
1694,76678
1694,388313
1694,18578
1694,925680
1695,128231
1695,484387
1695,415576
1695,991305
1695,793680
1696,875740
1696,613742
1696,580839
1696,749918
1697,717559
1697,670512
1697,252458
1697,719369
1697,207680
1697,720566
1697,451699
1698,986521
1698,124037
1698,838094
1698,441209
1698,237591
1699,174585
1699,356614
1699,28218
1699,140100
1699,787578
1699,338301
1700,254329
1700,940986
1700,733014
1701,264014
1701,291028
1701,19946
1701,648871
1701,291130
1701,218734
1702,138740
1702,46554
1702,946746
1702,191949
1702,372378
1702,206965
1702,692604
1703,496541
1704,239874
1704,378221
1704,677939
1704,648703
1704,444491
1704,737770
1705,532112
1705,731290
1705,775164
1705,176239
1706,140648
1706,98534
1706,743226
1706,286253
1706,587991
1706,681256
1707,9063
1707,627272
1707,538718
1707,959310
1707,402149
1708,35447
1708,295049
1708,812151
1708,600898
1708,398521
1709,382025
1709,157460
1709,54979
1709,601806
1710,919615
1710,337610
1710,882904
1710,108827
1710,264580
1710,788902
1710,553500
1711,531928
1712,900159
1712,261039
1712,802828
1712,263114
1712,944263
1712,516358
1712,263418
1712,634577
1713,851131
1713,16879
1714,92828
1714,530842
1714,325157
1714,237192
1714,400061
1714,334779
1714,34705
1714,693328
1715,96883
1715,793192
1715,693205
1715,868529
1715,967381
1715,69941
1715,276059
1715,935696
1716,586021
1717,343381
1717,177250
1717,443749
1717,45829
1717,755673
1717,902854
1717,756422
1717,923262
1718,493999
1718,44802
1718,678985
1718,728764
1718,205771
1718,559602
1718,440600
1718,77952
1718,798189
1719,144585
1719,827407
1719,886992
1719,367644
1719,99687
1719,146488
1720,796402
1720,365551
1720,858098
1720,121241
1720,911393
1720,501733
1720,592104
1720,971742
1720,12903
1720,289199
1721,503319
1721,833934
1721,155665
1721,295840
1721,353335
1721,672866
1721,231439
1722,517884
1722,628653
1722,104283
1722,960119
1722,38142
1722,676150
1722,705104
1722,314892
1723,814231
1724,729760
1724,888649
1724,955947
1724,25142
1725,72483
1725,698965
1725,723908
1726,285087
1726,581851
1727,58555
1727,803953
1727,817478
1727,273823
1727,851421
1727,387799
1728,593330
1729,992849
1730,510902
1730,772631
1730,412575
1730,391265
1730,381495
1730,948947
1730,580167
1730,699684
1730,912894
1730,136862
1731,315081
1731,37464
1731,403980
1731,341938
1731,895818
1731,150473
1731,397825
1731,134659
1731,573101
1732,273835
1732,242143
1732,780627
1732,175216
1732,855954
1732,56764
1732,906266
1732,149243
1732,86640
1732,585696
1733,631268
1733,494435
1733,210865
1733,262216
1733,595545
1733,88369
1733,993162
1733,18568
1733,451043
1734,50454
1734,656210
1734,913277
1734,595753
1734,260146
1734,196433
1734,935902
1735,278218
1735,586676
1735,352302
1735,570913
1735,412058
1735,793944
1735,697331
1735,610457
1735,882333
1736,851332
1736,809425
1736,84074
1737,566099
1738,155820
1738,192994
1738,923164
1739,485429
1739,52949
1739,564362
1739,473253
1739,554164
1739,654461
1739,879502
1740,9262
1740,25379
1740,697965
1740,9940
1740,10387
1740,553295
1740,394073
1740,707235
1740,506629
1740,289491
1741,457242
1741,117849
1741,158416
1741,352423
1741,377618
1741,657914
1742,409718
1743,720393
1743,602648
1743,105027
1743,740259
1744,273592
1744,937619
1744,455125
1744,250253
1744,800854
1744,443735
1745,249992
1745,442158
1745,497595
1745,407696
1745,904602
1745,56801
1745,379949
1745,274639
1746,233769
1746,680444
1746,764324
1746,732145
1746,62503
1746,101790
1746,317763
1746,666888
1746,154900
1746,666782
1747,694547
1747,160356
1747,277184
1747,413580
1747,562371
1747,718902
1747,853983
1747,100204
1747,630798
1748,836785
1748,416432
1748,816177
1748,661098
1748,941927
1749,698991
1749,339014
1749,135272
1749,99960
1749,624018
1749,858535
1749,991793
1749,507308
1749,860888
1750,938427
1751,644637
1751,904502
1751,651849
1751,738384
1751,235312
1751,148309
1751,178888
1752,996991
1752,909572
1752,313597
1752,273743
1752,894971
1752,743142
1752,413025
1752,347201
1753,298323
1753,957507
1753,267873
1753,732025
1753,274373
1753,939531
1753,351547
1753,235113
1754,201131
1754,427538
1754,818735
1754,700080
1754,700720
1754,796711
1754,975838
1754,34710
1754,153608
1755,917867
1756,263021
1756,992615
1756,569024
1756,904591
1756,511847
1756,449
1756,362878
1757,587737
1757,408350
1757,898655
1757,642766
1757,913834
1757,660551
1757,123738
1758,842454
1758,405949
1758,9058
1758,84894
1759,754680
1759,380445
1760,184747
1760,961766
1760,355110
1761,375407
1761,486790
1761,660883
1761,865761
1761,505412
1761,690827
1762,645848
1762,631359
1762,436042
1763,126384
1763,623305
1763,73119
1763,769564
1763,692659
1763,430718
1764,990227
1764,220935
1765,288373
1765,939641
1765,251170
1765,309505
1765,540290
1765,129056
1765,472513
1765,450542
1766,798165
1766,248873
1767,580327
1767,436403
1767,76575
1767,369992
1767,735827
1768,465092
1768,401230
1768,284628
1768,755210
1768,130670
1769,897916
1769,298679
1769,338420
1769,720458
1769,501029
1769,594327
1770,376502
1770,270164
1770,711993
1770,607107
1770,603428
1771,137881
1771,312403
1771,280068
1771,223010
1771,803341
1771,836720
1771,583620
1771,249823
1772,998454
1772,248041
1773,352956
1773,829565
1773,50150
1773,991166
1773,383337
1773,288857
1773,139786
1773,460721
1774,721892
1774,113657
1774,404206
1774,112947
1774,574107
1774,87853
1774,675605
1774,472152
1774,97052
1775,220973
1776,152092
1776,177858
1776,688562
1776,103093
1776,49995
1776,948317
1776,961333
1776,750944
1777,865657
1777,313556
1777,877377
1777,181618
1777,448952
1778,514108
1779,311495
1779,453025
1779,152104
1779,385185
1779,34461
1779,607523
1780,107639
1780,419275
1780,784448
1780,709231
1780,405769
1780,55403
1780,110879
1780,744473
1780,120041
1781,812798
1781,165136
1781,443815
1781,136864
1781,902551
1781,120036
1781,251166
1781,432545
1781,116117
1781,48156
1782,530347
1782,339105
1782,898570
1782,66861
1782,721119
1783,352664
1783,16620
1783,12088
1783,955713
1783,464472
1783,334725
1783,574430
1783,712823
1783,236200
1784,4743
1784,221492
1784,251169
1784,259221
1784,148873
1784,296081
1784,967969
1785,242145
1785,403632
1785,373337
1785,430808
1785,527796
1786,187155
1786,953112
1786,163828
1786,241194
1786,465780
1787,533830
1787,627315
1787,896320
1787,296625
1787,610597
1787,265985
1787,691483
1787,998452
1787,59758
1787,51106
1788,105572
1788,412542
1788,191477
1788,268901
1788,710321
1788,564296
1788,768731
1788,489795
1789,83451
1789,693848
1789,697776
1790,369352
1790,551277
1790,283293
1790,429530
1791,705175
1791,373986
1792,216467
1792,717639
1792,504248
1792,701679
1792,802635
1792,50719
1793,412229
1793,690309
1793,364025
1793,885670
1793,573102
1793,1796
1793,339139
1793,681319
1794,577670
1794,817591
1794,650306
1794,831128
1794,870619
1794,401078
1794,6767
1794,243909
1794,424295
1795,732151
1795,210588
1795,993971
1795,304751
1796,955289
1796,541360
1796,622414
1796,283917
1796,111603
1796,776247
1796,413143
1796,604131
1796,227973
1796,805904
1797,544437
1797,814653
1797,903467
1797,825307
1797,107440
